Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs
714,2021-12-18,0.9118135512306489,0.0035810137669851447,0.08232273224707183,0.002282702755294129,53831167.0,211414.0,4860126.0,134765.0,0.00039588415980955285,23372.0
715,2021-12-19,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.00020927386592705052,12355.0
716,2021-12-20,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.00045996210677855584,27155.0
717,2021-12-21,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.00045784480744703973,27030.0
718,2021-12-22,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.0004419057780793866,26089.0
719,2021-12-23,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.0004211562446305289,24864.0
720,2021-12-24,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,0.0002002287631828138,11821.0
721,2021-12-25,0.9091280195737379,0.004586578503903419,0.0839895041576306,0.0022958977647281375,53672620.0,270780.0,4958528.0,135544.0,3.348720622725851e-05,1977.0
722,2021-12-26,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.0001269024527337485,7492.0
723,2021-12-27,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.0007157149276310476,42254.0
724,2021-12-28,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.0006308705088185348,37245.0
725,2021-12-29,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.0004952109060496358,29236.0
726,2021-12-30,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.00045938620136038344,27121.0
727,2021-12-31,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,0.0002070210594383174,12222.0
728,2022-01-01,0.9047650448176372,0.0070485064130117224,0.08587384974749597,0.0023125990218551364,53415041.0,416126.0,5069775.0,136530.0,5.086599914034259e-05,3003.0
729,2022-01-02,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0003186620185904979,18813.0
730,2022-01-03,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0007019948279628234,41444.0
731,2022-01-04,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0006671186733740903,39385.0
732,2022-01-05,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0005761086789082025,34012.0
733,2022-01-06,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0003323651798640701,19622.0
734,2022-01-07,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0009615757260066963,56769.0
735,2022-01-08,0.8938464878712964,0.01528153170244146,0.08854273096246397,0.002329249463798179,52770437.0,902183.0,5227339.0,137513.0,0.0009115058314150036,53813.0
736,2022-01-09,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0006352744914280882,37505.0
737,2022-01-10,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0009339661427237263,55139.0
738,2022-01-11,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.00093471143208842,55183.0
739,2022-01-12,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0008822871006400816,52088.0
740,2022-01-13,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0008921452463276205,52670.0
741,2022-01-14,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0006911203785961567,40802.0
742,2022-01-15,0.876666517834639,0.02809852698299819,0.09288253399468054,0.002352421187682291,51756175.0,1658866.0,5483550.0,138881.0,0.0005460091516113698,32235.0
743,2022-01-16,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0004487319511241945,26492.0
744,2022-01-17,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0008520859429753361,50305.0
745,2022-01-18,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0009140974057967794,53966.0
746,2022-01-19,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0008960072003083058,52898.0
747,2022-01-20,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0008516455447143807,50279.0
748,2022-01-21,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0006431508449413282,37970.0
749,2022-01-22,0.8551860418413579,0.03866044602993841,0.10376763761158336,0.002385874517120245,50488022.0,2282415.0,6126179.0,140856.0,0.0004455644713242464,26305.0
750,2022-01-23,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0005453316158252847,32195.0
751,2022-01-24,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0008969049352248687,52951.0
752,2022-01-25,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0009883214511624075,58348.0
753,2022-01-26,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0009400470264038405,55498.0
754,2022-01-27,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0007763543804856685,45834.0
755,2022-01-28,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.00094075843897923,55540.0
756,2022-01-29,0.8343223266741503,0.042344191160488716,0.12090627796528958,0.0024272042000714395,49256281.0,2499894.0,7138001.0,143296.0,0.0010930854220858237,64533.0
757,2022-01-30,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0008127719289877452,47984.0
758,2022-01-31,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0009761088686182227,57627.0
759,2022-02-01,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0010652725780670284,62891.0
760,2022-02-02,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0010282791241467792,60707.0
761,2022-02-03,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0009783616751069559,57760.0
762,2022-02-04,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.001185772317622272,70005.0
763,2022-02-05,0.8167032795713204,0.03848276227003758,0.14234240924137131,0.0024715489172707126,48216097.0,2271925.0,8403536.0,145914.0,0.0013721793507689489,81010.0
764,2022-02-06,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0009111331867326568,53791.0
765,2022-02-07,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0010720648743225319,63292.0
766,2022-02-08,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.001102486231117755,65088.0
767,2022-02-09,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0009661829693520753,57041.0
768,2022-02-10,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0009638115941007772,56901.0
769,2022-02-11,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0010260263176580461,60574.0
770,2022-02-12,0.804483616778171,0.029838709895979285,0.16316161030743323,0.002516063018416507,47494679.0,1761602.0,9632649.0,148542.0,0.0011881775696628745,70147.0
771,2022-02-13,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0006859711066219096,40498.0
772,2022-02-14,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0007705953263039447,45494.0
773,2022-02-15,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.000797476558616873,47081.0
774,2022-02-16,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0007549103728560735,44568.0
775,2022-02-17,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0007082281571948067,41812.0
776,2022-02-18,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0007683425198152116,45361.0
777,2022-02-19,0.7958359395876572,0.020867339983663257,0.18074200399366694,0.0025547164350126646,46984142.0,1231955.0,10670551.0,150824.0,0.0008680249723429892,51246.0
778,2022-02-20,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0005220582615732597,30821.0
779,2022-02-21,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0006262802038678078,36974.0
780,2022-02-22,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0006148976026615774,36302.0
781,2022-02-23,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0005511923003749212,32541.0
782,2022-02-24,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0005379634141516087,31760.0
783,2022-02-25,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0005749229912825536,33942.0
784,2022-02-26,0.7894934762789301,0.014990140499240889,0.19292738347604044,0.002588999745788573,46609699.0,884980.0,11389945.0,152848.0,0.0006472499364471433,38212.0
785,2022-02-27,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.0003747958584676525,22127.0
786,2022-02-28,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.00046922740865327025,27702.0
787,2022-03-01,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.0003731189573970918,22028.0
788,2022-03-02,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.0003604490381972995,21280.0
789,2022-03-03,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.0003716791938516609,21943.0
790,2022-03-04,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.00038213018335202427,22560.0
791,2022-03-05,0.7843288411807335,0.011507098406923657,0.20154850126373974,0.002615559148603111,46304792.0,679350.0,11898914.0,154416.0,0.000391039778939044,23086.0
792,2022-03-06,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.00015622281387658334,9223.0
793,2022-03-07,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.00026161350540212836,15445.0
794,2022-03-08,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.0002537202134942363,14979.0
795,2022-03-09,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.00022700836512782932,13402.0
796,2022-03-10,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.00022998952258660398,13578.0
797,2022-03-11,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.0002544824412535821,15024.0
798,2022-03-12,0.7799664762068403,0.009527000072089807,0.207867826725372,0.002638696995697919,46047249.0,562450.0,12271991.0,155782.0,0.0002522126963701969,14890.0
799,2022-03-13,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,9.075591854610576e-05,5358.0
800,2022-03-14,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.00017217878163888861,10165.0
801,2022-03-15,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.0001720602128763237,10158.0
802,2022-03-16,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.00015535895574932476,9172.0
803,2022-03-17,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.0001591531561514016,9396.0
804,2022-03-18,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.00016680931053416378,9848.0
805,2022-03-19,0.7743275999351734,0.010001241245560108,0.21301552342891647,0.0026556353903500474,45714344.0,590448.0,12575898.0,156782.0,0.00014758423260399767,8713.0
806,2022-03-20,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,4.21427258944963e-05,2488.0
807,2022-03-21,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.00012395517206427808,7318.0
808,2022-03-22,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.00013914891206723756,8215.0
809,2022-03-23,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.0001181791794879022,6977.0
810,2022-03-24,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.00013469411427372772,7952.0
811,2022-03-25,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.0001323227390224297,7812.0
812,2022-03-26,0.7662471218279807,0.013719354378859582,0.21736247446367624,0.0026710493294834848,45237293.0,809956.0,12832531.0,157692.0,0.00012942627353691567,7641.0
813,2022-03-27,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,3.9330952382242925e-05,2322.0
814,2022-03-28,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,9.998734363151593e-05,5903.0
815,2022-03-29,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,9.422828944979216e-05,5563.0
816,2022-03-30,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,9.038327386375893e-05,5336.0
817,2022-03-31,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,9.553254583800607e-05,5640.0
818,2022-04-01,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,7.031127620098638e-05,4151.0
819,2022-04-02,0.7577113227341442,0.016616277201029202,0.2229842768335338,0.0026881232312928305,44733361.0,980983.0,13164428.0,158700.0,7.059922891007257e-05,4168.0
820,2022-04-03,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,1.60914749195223e-05,950.0
821,2022-04-04,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,5.947070362362399e-05,3511.0
822,2022-04-05,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,6.04192537241432e-05,3567.0
823,2022-04-06,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,6.587341680212866e-05,3889.0
824,2022-04-07,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,6.390856302248172e-05,3773.0
825,2022-04-08,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,7.488464275706114e-05,4421.0
826,2022-04-09,0.7494674907489264,0.016779631079054332,0.2310483924514925,0.0027044857205267866,44246666.0,990627.0,13640513.0,159666.0,6.795683934434049e-05,4012.0
827,2022-04-10,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,1.312725585539977e-05,775.0
828,2022-04-11,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,6.040231532949107e-05,3566.0
829,2022-04-12,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,5.335594315420552e-05,3150.0
830,2022-04-13,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,5.625240863971953e-05,3321.0
831,2022-04-14,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,5.4101232518899184e-05,3194.0
832,2022-04-15,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,4.810504081204561e-05,2840.0
833,2022-04-16,0.7418905741763469,0.015820748557797325,0.23956738865783414,0.0027212886080216986,43799344.0,934017.0,14143453.0,160658.0,3.2741916862564844e-05,1933.0
834,2022-04-17,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,9.824268898234667e-07,58.0
835,2022-04-18,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,2.388313645950152e-06,141.0
836,2022-04-19,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,5.44061236226375e-05,3212.0
837,2022-04-20,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,5.504978261941839e-05,3250.0
838,2022-04-21,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,4.4209210042056e-05,2610.0
839,2022-04-22,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,4.464960830301135e-05,2636.0
840,2022-04-23,0.7347475345827816,0.014719956166144783,0.24779523079850033,0.002737278452573308,43377637.0,869029.0,14629204.0,161602.0,3.887361572663545e-05,2295.0
841,2022-04-24,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,6.860049834112138e-06,405.0
842,2022-04-25,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,2.6762663550363404e-06,158.0
843,2022-04-26,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,4.1753142817497335e-05,2465.0
844,2022-04-27,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,3.5858581478556536e-05,2117.0
845,2022-04-28,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,3.607878060903421e-05,2130.0
846,2022-04-29,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,3.238621057487014e-05,1912.0
847,2022-04-30,0.7276440122639397,0.014246561912407089,0.25535509040766513,0.0027543354159880015,42958263.0,841081.0,15075519.0,162609.0,2.749101452040494e-05,1623.0
848,2022-05-01,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,1.4058867561266852e-06,83.0
849,2022-05-02,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,2.0563211107684285e-05,1214.0
850,2022-05-03,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,2.2477249703374834e-05,1327.0
851,2022-05-04,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,2.467924100815157e-05,1457.0
852,2022-05-05,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,2.2985401542938695e-05,1357.0
853,2022-05-06,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,2.329029264667701e-05,1375.0
854,2022-05-07,0.7211398211630742,0.013607713419707403,0.2624829193228328,0.0027695460943856134,42574272.0,803365.0,15496328.0,163507.0,1.8039390304517104e-05,1065.0
855,2022-05-08,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,4.6072433453790165e-06,272.0
856,2022-05-09,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,1.3381331775181702e-05,790.0
857,2022-05-10,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,1.9479153849948048e-05,1150.0
858,2022-05-11,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,2.0190566425337452e-05,1192.0
859,2022-05-12,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,1.92758931141225e-05,1138.0
860,2022-05-13,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,2.1427069234942852e-05,1265.0
861,2022-05-14,0.7159808434886914,0.01166316877524837,0.2695710277025412,0.0027849600335190503,42269699.0,688564.0,15914792.0,164417.0,1.5718830237175468e-05,928.0
862,2022-05-15,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,3.1166646159916874e-06,184.0
863,2022-05-16,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.0027529634060212e-05,592.0
864,2022-05-17,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.6684318732346805e-05,985.0
865,2022-05-18,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.793775993660433e-05,1059.0
866,2022-05-19,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.8818556458515027e-05,1111.0
867,2022-05-20,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.822571264569052e-05,1076.0
868,2022-05-21,0.7115366491302337,0.00960317203284043,0.2760622609314979,0.002797917905427929,42007325.0,566947.0,16298018.0,165182.0,1.5803522210436112e-05,933.0
869,2022-05-22,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,2.235868094080993e-06,132.0
870,2022-05-23,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.1433416390186896e-05,675.0
871,2022-05-24,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.3889483614745564e-05,820.0
872,2022-05-25,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.7819191174039432e-05,1052.0
873,2022-05-26,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.526149358156799e-05,901.0
874,2022-05-27,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.5363123949480764e-05,907.0
875,2022-05-28,0.7081639437406805,0.00781689974801089,0.2812087719474167,0.002810384563891896,41808209.0,461490.0,16601855.0,165918.0,1.4160497929179623e-05,836.0
876,2022-05-29,0.7057167183581302,0.005819930772103521,0.28564239674761144,0.002820954122154824,41663731.0,343594.0,16863605.0,166542.0,3.3029869571651036e-06,195.0
877,2022-05-30,0.7057167183581302,0.005819930772103521,0.28564239674761144,0.002820954122154824,41663731.0,343594.0,16863605.0,166542.0,1.2094013781619917e-05,714.0
878,2022-05-31,0.7057167183581302,0.005819930772103521,0.28564239674761144,0.002820954122154824,41663731.0,343594.0,16863605.0,166542.0,1.3635407694963632e-05,805.0
879,2022-06-01,0.7057167183581302,0.005819930772103521,0.28564239674761144,0.002820954122154824,41663731.0,343594.0,16863605.0,166542.0,1.085751097201452e-05,641.0
880,2022-06-02,0.7057167183581302,0.005819930772103521,0.28564239674761144,0.002820954122154824,41663731.0,343594.0,16863605.0,166542.0,4.0652147165108967e-07,24.0
